threshold,tpr,fpr,precision,recall,f1
2.0987707492277437e-23,1.0,0.8193751640850617,0.06668660287081339,1.0,0.1250350434538828
2.0749129133267825e-23,1.0,0.8196377001837752,0.06666666666666667,1.0,0.125
1.9502861431650704e-23,1.0,0.8199002362824889,0.06664674237895996,1.0,0.12496497618380498
1.8889126069666946e-23,1.0,0.8201627723812024,0.06662682999701225,1.0,0.1249299719887955
1.7233947584663082e-23,1.0,0.820425308479916,0.06660692951015532,1.0,0.12489498739848783
1.7132673621650808e-23,1.0,0.8206878445786295,0.06658704090773365,1.0,0.12486002239641658
1.6696769595809213e-23,1.0,0.8209503806773432,0.06656716417910448,1.0,0.12482507696613489
1.6261966819791306e-23,1.0,0.8212129167760567,0.06654729931363772,1.0,0.12479015109121432
1.6229121807141524e-23,1.0,0.8214754528747703,0.06652744630071598,1.0,0.12475524475524474
1.553362259005342e-23,1.0,0.8217379889734838,0.06650760512973457,1.0,0.12472035794183445
1.34777358973553e-23,1.0,0.8220005250721975,0.06648777579010137,1.0,0.12468549063461
1.3024854795972445e-23,1.0,0.822263061170911,0.06646795827123696,1.0,0.12465064281721633
1.2765137331285624e-23,1.0,0.8225255972696246,0.0664481525625745,1.0,0.12461581447331659
1.1917858909450281e-23,1.0,0.8227881333683381,0.06642835865355973,1.0,0.12458100558659219
1.1855556252877737e-23,1.0,0.8230506694670517,0.06640857653365098,1.0,0.1245462161407428
1.1826060743631522e-23,1.0,0.8233132055657653,0.06638880619231914,1.0,0.12451144611948631
1.1368977380206553e-23,1.0,0.8235757416644789,0.06636904761904762,1.0,0.12447669550655874
1.0916476509780013e-23,1.0,0.8238382777631924,0.06634930080333235,1.0,0.1244419642857143
1.0214827333074805e-23,1.0,0.824100813861906,0.06632956573468174,1.0,0.12440725244072523
1.0147095735752529e-23,1.0,0.8243633499606196,0.06630984240261671,1.0,0.12437255995538204
1.0036455627212566e-23,1.0,0.8246258860593332,0.06629013079667063,1.0,0.12433788681349318
9.693365031174749e-24,1.0,0.8248884221580467,0.0662704309063893,1.0,0.12430323299888517
9.399361304964309e-24,1.0,0.8251509582567603,0.06625074272133095,1.0,0.1242685984954026
8.756724445995969e-24,1.0,0.8254134943554738,0.06623106623106623,1.0,0.12423398328690809
8.548949527613428e-24,1.0,0.8256760304541875,0.06621140142517815,1.0,0.12419938735728209
8.428426569652856e-24,1.0,0.825938566552901,0.06619174829326209,1.0,0.12416481069042315
8.137262742701212e-24,1.0,0.8262011026516146,0.06617210682492582,1.0,0.1241302532702477
6.81025512743472e-24,1.0,0.8264636387503281,0.06615247700978938,1.0,0.12409571508069003
6.73265961335356e-24,1.0,0.8267261748490418,0.06613285883748517,1.0,0.12406119610570235
6.614134840065914e-24,1.0,0.8269887109477553,0.06611325229765787,1.0,0.12402669632925471
6.433741283703595e-24,1.0,0.8272512470464689,0.06609365737996444,1.0,0.123992215735335
6.393592602362823e-24,1.0,0.8275137831451824,0.06607407407407408,1.0,0.12395775430794885
6.390764141587153e-24,1.0,0.827776319243896,0.06605450236966824,1.0,0.12392331203111975
6.30259000276698e-24,1.0,0.8280388553426096,0.06603494225644063,1.0,0.1238888888888889
6.2789766348605474e-24,1.0,0.8283013914413232,0.0660153937240971,1.0,0.12385448486531518
6.220258167810873e-24,1.0,0.8285639275400367,0.06599585676235573,1.0,0.12382009994447529
6.1867493287093485e-24,1.0,0.8288264636387503,0.06597633136094674,1.0,0.12378573411046351
5.9902989030517066e-24,1.0,0.8290889997374639,0.06595681750961255,1.0,0.1237513873473918
5.906275750314806e-24,1.0,0.8293515358361775,0.06593731519810762,1.0,0.12371705963938974
5.834371078803912e-24,1.0,0.829614071934891,0.06591782441619864,1.0,0.12368275097060455
5.615270878835564e-24,1.0,0.8298766080336046,0.0658983451536643,1.0,0.12364846132520099
5.602048386772702e-24,1.0,0.8301391441323182,0.06587887740029542,1.0,0.12361419068736143
4.89451351885364e-24,1.0,0.8304016802310318,0.06585942114589487,1.0,0.12357993904128568
4.8206536555891545e-24,1.0,0.8306642163297453,0.06583997638027753,1.0,0.12354570637119112
4.294977258733408e-24,1.0,0.8309267524284589,0.06582054309327037,1.0,0.12351149266131267
3.9200158932637574e-24,1.0,0.8311892885271724,0.0658011212747123,1.0,0.12347729789590255
3.822101688846819e-24,1.0,0.8314518246258861,0.06578171091445428,1.0,0.12344312205923057
3.795411763410024e-24,1.0,0.8317143607245996,0.06576231200235919,1.0,0.12340896513558385
3.7727915713832645e-24,1.0,0.8319768968233132,0.06574292452830188,1.0,0.12337482710926694
3.534839173501946e-24,1.0,0.8322394329220267,0.06572354848216917,1.0,0.12334070796460177
3.534313397708616e-24,1.0,0.8325019690207404,0.06570418385385975,1.0,0.12330660768592756
3.460814438308269e-24,1.0,0.8327645051194539,0.06568483063328424,1.0,0.12327252625760089
3.458860824276489e-24,1.0,0.8330270412181675,0.06566548881036513,1.0,0.12323846366399557
3.3224734790814715e-24,1.0,0.833289577316881,0.0656461583750368,1.0,0.12320441988950279
3.1371702496602814e-24,1.0,0.8335521134155947,0.06562683931724544,1.0,0.12317039491853081
3.108461234736573e-24,1.0,0.8338146495143082,0.0656075316269491,1.0,0.12313638873550524
3.0780885121637534e-24,1.0,0.8340771856130218,0.06558823529411764,1.0,0.12310240132486887
2.506595468363223e-24,1.0,0.8343397217117353,0.06556895030873272,1.0,0.12306843267108168
2.4943480083792143e-24,1.0,0.8346022578104489,0.06554967666078777,1.0,0.1230344827586207
2.4870226460133323e-24,1.0,0.8348647939091625,0.06553041434028799,1.0,0.12300055157198016
2.4432306105817983e-24,1.0,0.8351273300078761,0.0655111633372503,1.0,0.12296663909567136
2.37475452578022e-24,1.0,0.8353898661065896,0.06549192364170338,1.0,0.12293274531422273
2.3314182547366773e-24,1.0,0.8356524022053032,0.06547269524368761,1.0,0.12289887021217966
2.3213015080576704e-24,1.0,0.8359149383040168,0.06545347813325507,1.0,0.1228650137741047
2.257947497113692e-24,1.0,0.8361774744027304,0.06543427230046948,1.0,0.12283117598457725
2.246417703338208e-24,1.0,0.8364400105014439,0.06541507773540628,1.0,0.12279735682819383
2.169707882838385e-24,1.0,0.8367025466001575,0.0653958944281525,1.0,0.12276355628956785
2.084026347263484e-24,1.0,0.836965082698871,0.0653767223688068,1.0,0.12272977435332966
1.9513939799773175e-24,1.0,0.8372276187975847,0.06535756154747949,1.0,0.12269601100412655
1.94146675713079e-24,1.0,0.8374901548962982,0.06533841195429241,1.0,0.12266226622662266
1.9175747241095875e-24,1.0,0.8377526909950118,0.06531927357937903,1.0,0.12262854000549904
1.8761506519003007e-24,1.0,0.8380152270937253,0.06530014641288433,1.0,0.12259483232545353
1.856593015122835e-24,1.0,0.838277763192439,0.06528103044496487,1.0,0.12256114317120088
1.8228307544555072e-24,1.0,0.8385402992911525,0.0652619256657887,1.0,0.12252747252747252
1.8129279862970416e-24,1.0,0.8388028353898661,0.0652428320655354,1.0,0.12249382037901675
1.7771440723448586e-24,1.0,0.8390653714885796,0.06522374963439602,1.0,0.12246018671059858
1.6525798785744532e-24,1.0,0.8393279075872933,0.0652046783625731,1.0,0.12242657150699973
1.6345982872780061e-24,1.0,0.8395904436860068,0.06518561824028062,1.0,0.12239297475301866
1.4955237860169652e-24,1.0,0.8398529797847204,0.06516656925774401,1.0,0.1223593964334705
1.4083325678846972e-24,1.0,0.840115515883434,0.06514753140520012,1.0,0.12232583653318706
1.4043251544861744e-24,1.0,0.8403780519821475,0.0651285046728972,1.0,0.12229229503701675
1.3612380648810683e-24,1.0,0.8406405880808612,0.06510948905109488,1.0,0.12225877192982455
1.3344714227212407e-24,1.0,0.8409031241795747,0.06509048453006422,1.0,0.1222252671964922
1.2966647708004581e-24,1.0,0.8411656602782883,0.06507149110008754,1.0,0.12219178082191781
1.2669996564596218e-24,1.0,0.8414281963770018,0.06505250875145857,1.0,0.12215831279101615
1.2513122698907836e-24,1.0,0.8416907324757155,0.06503353747448236,1.0,0.12212486308871852
1.2428349733880523e-24,1.0,0.841953268574429,0.06501457725947522,1.0,0.12209143169997264
1.2353854640372108e-24,1.0,0.8422158046731426,0.06499562809676479,1.0,0.12205801860974275
1.2191590882548804e-24,1.0,0.8424783407718561,0.06497668997668998,1.0,0.12202462380300959
1.2026502016608676e-24,1.0,0.8427408768705698,0.06495776288960094,1.0,0.12199124726477024
1.1664403028198654e-24,1.0,0.8430034129692833,0.06493884682585906,1.0,0.12195788898003827
1.1226365330823662e-24,1.0,0.8432659490679969,0.06491994177583697,1.0,0.12192454893384362
1.0899328251422318e-24,1.0,0.8435284851667104,0.0649010477299185,1.0,0.12189122711123256
1.0339135442873851e-24,1.0,0.843791021265424,0.0648821646784987,1.0,0.12185792349726776
9.99572062500399e-25,1.0,0.8440535573641376,0.06486329261198372,1.0,0.12182463807702815
9.954623930070371e-25,1.0,0.8443160934628512,0.06484443152079093,1.0,0.12179137083560895
9.953751252693967e-25,1.0,0.8445786295615647,0.06482558139534884,1.0,0.12175812175812177
9.689995609033324e-25,1.0,0.8448411656602783,0.06480674222609706,1.0,0.12172489082969433
8.285573720478646e-25,1.0,0.8451037017589919,0.06478791400348634,1.0,0.12169167803547065
8.169979466846283e-25,1.0,0.8453662378577055,0.06476909671797851,1.0,0.12165848336061101
8.102041286574452e-25,1.0,0.845628773956419,0.06475029036004645,1.0,0.12162530679029178
7.563984408064554e-25,1.0,0.8458913100551326,0.06473149492017416,1.0,0.12159214830970554
7.37952555563479e-25,1.0,0.8461538461538461,0.06471271038885665,1.0,0.12155900790406104
7.152481526350868e-25,1.0,0.8464163822525598,0.06469393675659994,1.0,0.12152588555858311
7.111671286533456e-25,1.0,0.8466789183512733,0.06467517401392112,1.0,0.12149278125851268
6.682147863516128e-25,1.0,0.8469414544499869,0.06465642215134822,1.0,0.12145969498910676
6.419323075723643e-25,1.0,0.8472039905487004,0.06463768115942028,1.0,0.12142662673563843
6.345455619672945e-25,1.0,0.8474665266474141,0.06461895102868734,1.0,0.12139357648339684
6.198770878651624e-25,1.0,0.8477290627461276,0.06460023174971032,1.0,0.12136054421768708
6.164366189384607e-25,1.0,0.8479915988448412,0.0645815233130611,1.0,0.12132752992383025
6.019180284083206e-25,1.0,0.8482541349435547,0.06456282570932252,1.0,0.12129453358716345
6.002304577168265e-25,1.0,0.8485166710422684,0.06454413892908828,1.0,0.12126155519303969
5.796256573914866e-25,1.0,0.8487792071409819,0.06452546296296297,1.0,0.12122859472682794
5.713734820695827e-25,1.0,0.8490417432396955,0.06450679780156204,1.0,0.12119565217391302
5.488371558178091e-25,1.0,0.849304279338409,0.06448814343551186,1.0,0.12116272751969576
5.053791536758296e-25,1.0,0.8495668154371226,0.06446949985544956,1.0,0.12112982074959262
4.7458236906264735e-25,1.0,0.8498293515358362,0.06445086705202312,1.0,0.1210969318490361
4.520142911594386e-25,1.0,0.8500918876345498,0.06443224501589136,1.0,0.12106406080347447
4.136508020471831e-25,1.0,0.8503544237332633,0.06441363373772385,1.0,0.12103120759837176
4.1041607790532417e-25,1.0,0.8506169598319769,0.06439503320820099,1.0,0.12099837221920781
4.0831260495345568e-25,1.0,0.8508794959306905,0.06437644341801385,1.0,0.12096555465147815
3.8158792033302423e-25,1.0,0.8511420320294041,0.06435786435786436,1.0,0.12093275488069415
3.7848695741840705e-25,1.0,0.8514045681281176,0.0643392960184651,1.0,0.12089997289238277
3.7669942325907953e-25,1.0,0.8516671042268312,0.06432073839053937,1.0,0.12086720867208672
3.7110832228951903e-25,1.0,0.8519296403255447,0.06430219146482122,1.0,0.1208344622053644
3.6730002231385473e-25,1.0,0.8521921764242584,0.06428365523205534,1.0,0.1208017334777898
3.5634449462546833e-25,1.0,0.8524547125229719,0.06426512968299712,1.0,0.12076902247495264
3.4905115508195733e-25,1.0,0.8527172486216855,0.06424661480841257,1.0,0.12073632918245804
3.4598490204716984e-25,1.0,0.852979784720399,0.06422811059907835,1.0,0.12070365358592694
3.4278207746816595e-25,1.0,0.8532423208191127,0.06420961704578175,1.0,0.12067099567099568
3.4048449542980647e-25,1.0,0.8535048569178262,0.06419113413932066,1.0,0.12063835542331619
3.273071163499618e-25,1.0,0.8537673930165398,0.06417266187050359,1.0,0.12060573282855597
3.0950065217447367e-25,1.0,0.8540299291152533,0.0641542002301496,1.0,0.12057312787239795
2.9418405488299264e-25,1.0,0.854292465213967,0.0641357492090883,1.0,0.12054054054054053
2.875941080960026e-25,1.0,0.8545550013126805,0.06411730879815986,1.0,0.12050797081869763
2.7256921677613034e-25,1.0,0.8548175374113941,0.06409887898821501,1.0,0.12047541869259859
2.6359323692178288e-25,1.0,0.8550800735101076,0.06408045977011494,1.0,0.1204428841479881
2.6113719244908717e-25,1.0,0.8553426096088212,0.0640620511347314,1.0,0.12041036717062635
2.467704822951054e-25,1.0,0.8556051457075348,0.06404365307294659,1.0,0.1203778677462888
2.4379319797928485e-25,1.0,0.8558676818062484,0.06402526557565318,1.0,0.12034538586076632
2.3856307482957283e-25,1.0,0.8561302179049619,0.06400688863375431,1.0,0.12031292149986512
2.26725058307277e-25,1.0,0.8563927540036755,0.06398852223816356,1.0,0.12028047464940671
2.1696490140933328e-25,1.0,0.856655290102389,0.06397016637980493,1.0,0.12024804529522783
1.997615583737416e-25,1.0,0.8569178262011027,0.06395182104961285,1.0,0.12021563342318059
1.9534113931348069e-25,1.0,0.8571803622998162,0.06393348623853211,1.0,0.1201832390191323
1.8981564938452164e-25,1.0,0.8574428983985298,0.06391516193751791,1.0,0.1201508620689655
1.8149892305385775e-25,1.0,0.8577054344972433,0.06389684813753582,1.0,0.12011850255857796
1.7853105576509329e-25,1.0,0.857967970595957,0.06387854482956173,1.0,0.12008616047388261
1.7463971585320283e-25,1.0,0.8582305066946705,0.0638602520045819,1.0,0.12005383580080753
1.731082163614261e-25,1.0,0.8584930427933841,0.0638419696535929,1.0,0.120021528525296
1.7219078345460569e-25,1.0,0.8587555788920976,0.0638236977676016,1.0,0.11998923863330643
1.7012628516183577e-25,1.0,0.8590181149908113,0.06380543633762518,1.0,0.11995696611081227
1.691104295311374e-25,1.0,0.8592806510895248,0.06378718535469108,1.0,0.1199247109438021
1.6547048972897955e-25,1.0,0.8595431871882384,0.063768944809837,1.0,0.11989247311827955
1.5923586315003335e-25,1.0,0.8598057232869519,0.06375071469411092,1.0,0.11986025262026337
1.5368924653995635e-25,1.0,0.8600682593856656,0.06373249499857102,1.0,0.11982804943578722
1.489891393109397e-25,1.0,0.8603307954843791,0.06371428571428571,1.0,0.11979586355089981
1.4281108885003984e-25,1.0,0.8605933315830927,0.06369608683233362,1.0,0.11976369495166489
1.422250145012672e-25,1.0,0.8608558676818062,0.06367789834380354,1.0,0.11973154362416107
1.345501621024687e-25,1.0,0.8611184037805198,0.06365972023979447,1.0,0.11969940955448204
1.3407468851779837e-25,1.0,0.8613809398792334,0.06364155251141553,1.0,0.11966729272873625
1.2353283209253889e-25,1.0,0.861643475977947,0.06362339514978602,1.0,0.11963519313304721
1.2264024830423296e-25,1.0,0.8619060120766605,0.06360524814603537,1.0,0.11960311075355323
1.1937822217948256e-25,1.0,0.8621685481753741,0.06358711149130311,1.0,0.1195710455764075
1.1659280362695377e-25,1.0,0.8624310842740877,0.06356898517673888,1.0,0.11953899758777807
1.149113835853301e-25,1.0,0.8626936203728013,0.06355086919350242,1.0,0.11950696677384778
1.118374391567167e-25,1.0,0.8629561564715148,0.06353276353276353,1.0,0.11947495312081435
1.0990549414792717e-25,1.0,0.8632186925702284,0.06351466818570208,1.0,0.11944295661489018
1.0916008222225149e-25,1.0,0.863481228668942,0.06349658314350798,1.0,0.11941097724230255
1.0811203120585882e-25,1.0,0.8637437647676556,0.06347850839738116,1.0,0.11937901498929336
1.0098968958950612e-25,1.0,0.8640063008663691,0.06346044393853159,1.0,0.11934706984211936
9.402436210817152e-26,1.0,0.8642688369650827,0.06344238975817923,1.0,0.1193151417870519
9.002173117888667e-26,1.0,0.8645313730637962,0.06342434584755403,1.0,0.11928323081037709
8.84092933256391e-26,1.0,0.8647939091625099,0.06340631219789593,1.0,0.11925133689839572
8.043741014412159e-26,1.0,0.8650564452612234,0.0633882888004548,1.0,0.11921946003742313
7.947602905671423e-26,1.0,0.865318981359937,0.06337027564649048,1.0,0.11918760021378941
7.151904795073441e-26,1.0,0.8655815174586505,0.06335227272727273,1.0,0.11915575741383916
6.797426449526887e-26,1.0,0.8658440535573642,0.06333428003408123,1.0,0.11912393162393163
6.392830168297927e-26,1.0,0.8661065896560777,0.06331629755820556,1.0,0.11909212283044057
6.349108785221217e-26,1.0,0.8663691257547913,0.06329832529094521,1.0,0.11906033101975441
6.169374223537596e-26,1.0,0.8666316618535048,0.06328036322360954,1.0,0.11902855617827596
6.163070115569232e-26,1.0,0.8668941979522184,0.06326241134751773,1.0,0.11899679829242261
6.045364056641688e-26,1.0,0.867156734050932,0.06324446965399887,1.0,0.11896505734862631
6.003034273505595e-26,1.0,0.8674192701496456,0.06322653813439183,1.0,0.11893333333333331
5.51691661329303e-26,1.0,0.8676818062483591,0.06320861678004536,1.0,0.11890162623300453
5.50993396168666e-26,1.0,0.8679443423470727,0.06319070558231794,1.0,0.11886993603411515
5.344731696991407e-26,1.0,0.8682068784457863,0.0631728045325779,1.0,0.1188382627231548
5.129166210176032e-26,1.0,0.8684694145444999,0.06315491362220334,1.0,0.11880660628662759
4.971566900603638e-26,1.0,0.8687319506432134,0.06313703284258211,1.0,0.11877496671105192
4.743920440433111e-26,1.0,0.868994486741927,0.06311916218511181,1.0,0.11874334398296062
4.6834323734837526e-26,1.0,0.8692570228406405,0.06310130164119977,1.0,0.1187117380889007
4.5705451453514614e-26,1.0,0.8695195589393542,0.06308345120226308,1.0,0.11868014901543374
4.522607054217312e-26,1.0,0.8697820950380677,0.0630656108597285,1.0,0.1186485767491354
4.2694736075347423e-26,1.0,0.8700446311367813,0.06304778060503251,1.0,0.11861702127659574
4.154422558591333e-26,1.0,0.8703071672354948,0.06302996042962125,1.0,0.11858548258441905
3.6226948713613945e-26,1.0,0.8705697033342085,0.06301215032495056,1.0,0.11855396065922383
3.481294635588439e-26,1.0,0.870832239432922,0.06299435028248587,1.0,0.11852245548764283
3.277404906467918e-26,1.0,0.8710947755316356,0.06297656029370234,1.0,0.11849096705632306
3.230781069927818e-26,1.0,0.8713573116303491,0.0629587803500847,1.0,0.11845949535192565
3.1757216602313027e-26,1.0,0.8716198477290628,0.06294101044312729,1.0,0.11842804036112585
3.0479163328241835e-26,1.0,0.8718823838277763,0.06292325056433408,1.0,0.11839660207061321
2.887437989096524e-26,1.0,0.8721449199264899,0.06290550070521862,1.0,0.11836518046709131
2.800277487235753e-26,1.0,0.8724074560252034,0.062887760857304,1.0,0.1183337755372778
2.7908290290029845e-26,1.0,0.872669992123917,0.06287003101212292,1.0,0.11830238726790451
2.693986800274581e-26,1.0,0.8729325282226306,0.06285231116121759,1.0,0.11827101564571732
2.5182857521920892e-26,1.0,0.8731950643213442,0.06283460129613976,1.0,0.11823966065747613
